id,quran_ayas_id,quran_ayas_languages_code,number,text
ENAR466,QA466,ENAR,466,"Those to whom the people said, “The people have gathered against you, therefore fear them”, so their faith was further increased; and they said, “Allah is Sufficient for us – and what an excellent (reliable) Trustee (of affairs) is He!”"
ENAR467,QA467,ENAR,467,"So they returned with the favour and munificence from Allah, in that no harm reached them; they followed what pleased Allah; and Allah is Extremely Munificent."
ENAR468,QA468,ENAR,468,"It is the devil who threatens with his friends; so do not fear them and fear Me, if you have faith."
ENAR469,QA469,ENAR,469,And O dear Prophet (Mohammed – peace and blessings be upon him) do not grieve for those who rush towards disbelief; they cannot cause any harm to Allah; and Allah does not will to assign them any portion in the Hereafter; and for them is a terrible punishment.
ENAR470,QA470,ENAR,470,Those who have purchased disbelief in exchange of faith cannot cause any harm to Allah; and for them is a painful punishment.
ENAR471,QA471,ENAR,471,And never must the disbelievers be under the illusion that the respite We give them is any good for them; We give them respite only for them to further advance in their sins; and for them is a disgraceful punishment.
ENAR472,QA472,ENAR,472,"Allah will not leave you, O People who Believe (the Muslims) in your present state, till He separates the evil from the good; and it does not befit Allah’s Majesty to give you, the common men, knowledge of the hidden, but Allah does chose from His Noble Messengers whomever He wills; so believe in Allah and His Noble Messengers; and if you believe and practice piety, for you is a great reward. (Allah gave the knowledge of the hidden to the Holy Prophet – peace and blessings be upon him.)"
ENAR473,QA473,ENAR,473,"And never must those who act miserly upon what Allah has bestowed upon them of His grace, think that it is good for them; in fact it is harmful for them; soon what they had withheld will be collars round their necks on the Day of Resurrection; and Allah only is the Inheritor (Owner) of the heavens and the earth; and Allah is Well Aware of what you do."
ENAR474,QA474,ENAR,474,"Undoubtedly Allah heard them who said, “Allah is needy, and we are the wealthy”; We shall keep recorded their saying and their wrongfully martyring of the Prophets; and We shall say, “Taste the punishment of the fire!”"
ENAR475,QA475,ENAR,475,“This is the recompense of what your hands have sent ahead and Allah does not oppress the bondmen.”
ENAR476,QA476,ENAR,476,"Those who say, “Allah has agreed with us that we should not believe in any Noble Messenger until he comes with the command to offer a sacrifice, which a fire (from heaven) shall devour”; say (O dear Prophet Mohammed – peace and blessings be upon him), “Many Noble Messengers did come to you before me, with clear signs and with this command which you state – why did you then martyr them, if you are truthful?”"
ENAR477,QA477,ENAR,477,"So O dear Prophet (Mohammed – peace and blessings be upon him) if they are denying you, Noble Messengers who came before you had also been denied, who had come with clear signs and Scriptures and the clear Book."
ENAR478,QA478,ENAR,478,Every soul must taste death; and only on the Day of Resurrection will you be fully recompensed; so the one who is saved from the fire and is admitted into Paradise – he is undoubtedly successful; and the life of this world is just counterfeit wealth.
ENAR479,QA479,ENAR,479,"You will surely be tried in respect of your property and lives, and you will surely hear much wrong from those who were given the Book before you, and from the polytheists; and if you remain steadfast and remain pious, it is then an act of great courage."
ENAR480,QA480,ENAR,480,"And remember when Allah took a covenant from the People given the Book(s) that, “You shall definitely preach it to the people and not hide it”; so they flung it behind their backs and gained an abject price for it; so what a wretched bargain it is!"
ENAR481,QA481,ENAR,481,Do not ever think of those who rejoice for their deeds and wish to be praised without doing (good deeds) – do not ever think that they are safe from the punishment; and for them is a painful punishment.
ENAR482,QA482,ENAR,482,And for Allah only is the kingship of the heavens and the earth; and Allah is Able to do all things.
ENAR483,QA483,ENAR,483,Undoubtedly in the creation of the heavens and the earth and the alternation of night and day are signs for the intelligent.
ENAR484,QA484,ENAR,484,"Those who remember Allah while standing, and sitting, and reclining on their sides, and ponder about the creation of the heavens and the earth; “O our Lord! You have not created this without purpose; Purity is to You, therefore save us from the punishment of fire.”"
ENAR485,QA485,ENAR,485,“O our Lord! You have indeed given disgrace to whomever You put in the fire (of hell); and the unjust do not have any supporters.”
ENAR486,QA486,ENAR,486,"“O our Lord! We have heard a proclaimer calling towards faith, (saying) ‘Believe in your Lord’ so we have accepted faith; Our Lord! Therefore forgive us our sins, and wipe out our evil deeds, and make us die among the virtuous.”"
ENAR487,QA487,ENAR,487,"“O our Lord! And give us what You have promised us through Your Noble Messengers, and do not humiliate us on the Day of Resurrection; indeed You do not break the promise.”"
ENAR488,QA488,ENAR,488,"So their Lord accepted their prayer, for I do not waste the efforts of any (righteous) worker, male or female; you are all one among yourselves; so those who migrated and were driven out from their homes and were harassed in My cause, and fought, and were slain – I will certainly wipe out all their sins and will certainly admit them into Gardens beneath which rivers flow; a reward from Allah; and only with Allah is the best reward."
ENAR489,QA489,ENAR,489,O listener (followers of this Prophet)! Do not ever be deceived by the disbelievers’ free movements in the cities.
ENAR490,QA490,ENAR,490,It is a brief usage; their home is hell; and what an evil resting-place!
ENAR491,QA491,ENAR,491,"But for those who fear their Lord are Gardens beneath which rivers flow – abiding in it for ever – the hospitality from their Lord; and that which is with Allah, is the best for the righteous."
ENAR492,QA492,ENAR,492,"And undoubtedly there are some among the People given the Book(s), who accept faith in Allah and what is sent down to you and what was sent down to them – their hearts are submitted humbly before Allah – they do not exchange the verses of Allah for an abject price; they are those whose reward is with their Lord; indeed Allah is Swift At Taking Account."
ENAR493,QA493,ENAR,493,"O People who Believe! Endure and surpass your enemies in endurance, and guard the frontiers of the Islamic nation; and keep fearing Allah, hoping that you may succeed."
ENAR494,QA494,ENAR,494,O mankind! Fear your Lord Who created you from a single soul and from it created its spouse and from them both has spread the multitude of men and women; fear Allah in Whose name you claim (your rights from one another) and be mindful of your blood relations; indeed Allah is always seeing you.
ENAR495,QA495,ENAR,495,"And give the orphans their wealth and do not exchange the pure for the foul; and do not devour (or use up) their wealth, mixing it with your own; this is indeed a great sin."
ENAR496,QA496,ENAR,496,"And if you fear that you will not be just towards orphan girls, marry the women whom you like – two at a time, or three or four; then if you fear that you cannot keep two women equally then marry only one or the bondwomen you own; this is closer to your not doing injustice."
