id,quran_ayas_id,quran_ayas_languages_code,number,text
URAA301,QA301,URAA,301,اے رب ہمارے! جب تو ہم کو ہدایت کر چکا تو ہمارے دلوں کا نہ پھیر اور اپنے ہاں سے ہمیں رحمت عطافرما بے شک تو بہت زیادہ دینے والا ہے
URAA302,QA302,URAA,302,اے ہمارے رب! توایک دن سب لوگوں کو جمع کرنے والا ہے جس میں کوئی شک نہیں بے شک الله اپنے وعدہ کا خلاف نہیں کرتا
URAA303,QA303,URAA,303,بے شک جو لوگ کافر ہیں ان کے مال او ران کی اولاد الله کے مقابلے میں ہر گز کام نہیں آئیں گے اوروہ لوگ دوزخ کا ایندھن ہیں
URAA304,QA304,URAA,304,جس طرح فرعون والوں اور ان سے پہلے لوگوں کا معاملہ تھا انہوں نے ہماری نشانیوں کو جھٹلایا پھر الله نے ان کے گناہوں کے سبب سے انہیں پکڑا اور الله سخت عذاب دینے والا ہے
URAA305,QA305,URAA,305,کافروں کو کہہ دے کہ اب تم مغلوب ہو گئے اور دوزخ کی طرف اکھٹے کیے جاؤ گے اوروہ برا ٹھکانہ ہے
URAA306,QA306,URAA,306,تمہارے سامنے ایک نمونہ دو فوجوں کا گزر چکا ہے جو آپس میں ملیں ایک فوج الله کی راہ میں لڑتی ہے اور دوسری فوج کافروں کی ہے وہ کافر مسلمانوں کو اپنے سے دوگنا دیکھ رہے تھے آنکھوں کے دیکھنے سے اور االله جسے چاہے اپنی مدد سے قوت دیتا ہے اس واقعہ میں دیکھنے والوں کے لیے عبرت ہے
URAA307,QA307,URAA,307,لوگوں کو مرغوب چیزوں کی محبت نے فریفتہ کیا ہوا ہے جیسے عورتیں اور بیٹے اور سونے اور چاندی کے جمع کیے ہوئے خزانے اور نشان کیے ہوئے گھوڑے اور مویشی اور کھیتی یہ دنیا کی زندگی کا فائدہ ہے اور الله ہی کے پاس اچھا ٹھکانہ ہے
URAA308,QA308,URAA,308,کہہ دے کیا میں تم کو اس سے بہتر بناؤں پرہیزگاروں کے لیے اپنے رب کے ہاں باغ ہیں جن کے نیچے نہریں بہتی ہیں ان میں ہمیشہ رہیں گے اور پاک عورتیں ہیں اور الله کی رضا مندی ہے اور الله بندوں کو خوب دیکھنے والا ہے
URAA309,QA309,URAA,309,وہ جو کہتے ہیں اے رب ہمارے! ہم ایمان لائے ہیں سو ہمیں ہمارے گناہ بخش دے اور ہمیں دوزخ کے عذاب سے بچا لے
URAA310,QA310,URAA,310,وہ صبر کرنے والے ہیں اور سچے ہیں اور فرمانبرداری کرنے والے ہیں اور خرچ کرنے والے ہیں اور پچھلی راتوں میں گناہ بخشوا نے والے ہیں
URAA311,QA311,URAA,311,الله نے اور فرشتوں نے اور علم والوں نے گواہی دی کہ اس کے سوا اورکوئی معبود نہیں وہی انصاف کا حاکم ہے اس کے سوا اورکوئی معبود نہیں زبردست حکمت والا ہے
URAA312,QA312,URAA,312,بےشک دین الله کے ہاں فرمابرداری ہی ہے اور جنہیں کتاب دی گئی تھی انہوں نے صحیح علم ہونے کے بعد آپس کی ضد کے باعث اختلاف کیا اور جو شخص الله کے حکموں کا انکار کرے تو الله جلد ہی حساب لینے والا ہے
URAA313,QA313,URAA,313,پھربھی اگر تجھ سے جھگڑیں تو ان سے کہہ دے کہ میں نے اپنا منہ الله کے تابع کیا ہے ان لوگوں نے بھی جو میرے ساتھ ہیں اور ان لوگوں سے کہہ دے جنہیں کتاب دی گئی ہے اور ان پڑھوں سے آیا تم بھی تابع ہوتے ہو پھر اگر وہ تابع ہو گئے تو انہوں نے بھی سیدھی راہ پالی اور اگر وہ منہ پھیریں تو تیرے ذمہ فقط پہنچا دینا ہے اور الله بندوں کو خوب دیکھنے والا ہے
URAA314,QA314,URAA,314,بے شک جولوگ الله کے حکموں کا انکار کرتے ہیں اور پیغمبروں کو ناحق قتل کرتے ہیں اور لوگوں میں سے انصاف کا حکم کرنے والوں کو قتل کرتے ہیں سو انہیں دردناک عذاب کی خوشخبری سنا دیے
URAA315,QA315,URAA,315,یہی وہ لوگ ہیں جنکی دنیا اور آخرت میں محنت ضائع ہو گئی اور ان کا کوئی مددگار نہیں
URAA316,QA316,URAA,316,کیا تو نے ان لوگوں کو نہیں دیکھا جنہیں ایک حصہ کتاب کا ملا وہ الله کی کتاب کی طرف بلائے جاتے ہیں تاکہ وہ کتاب ان میں فیصلہ کرے پھر ایک فرقہ ان میں سے پھر جاتا ہے ایسے حال میں کہ وہ منہ پھیرنے والے ہوتے ہیں
URAA317,QA317,URAA,317,یہ ا سلیے ہےکہ وہ کہتے ہیں کہ ہمیں ہرگز آگ نہیں لگے گی مگر چند دن گنتی کے اور ان کی بنائی ہوئی باتوں نے انہیں دین میں دھوکہ دیا ہوا ہے
URAA318,QA318,URAA,318,پھر ان کا کیا ہوگا جب ہم انہیں ایک دن جمع کریں گے جس کے آنے میں کوئی شبہ نہیں اور ہر کسی کواپنی کمائی کا اجر پورا دیا جائے گا اور ان پر کوئی ظلم نہیں کیا جائے گا
URAA319,QA319,URAA,319,تو کہہ اے الله! بادشاہی کے مالک! جسے تو چاہتا ہے سلطنت دیتاہے اور جس سے چاہتا ہے سلطنت چھین لیتا ہے جسے تو چاہتا ہے عزت دیتا ہے اور جسے توچاہے ذلیل کرتا ہے سب خوبی تیرے ہاتھ میں ہے بے شک تو ہر چیز قادر ہے
URAA320,QA320,URAA,320,تو رات کو دن میں داخل کرتا ہے اور دن کو رات میں داخل کرتا ہے اور زندہ کو مردہ سے نکالتا ہے اور مردہ کو زندہ سےنکالتا ہے اور جسے تو چاہتا ہے بے حساب رزق دیتا ہے
URAA321,QA321,URAA,321,مسلمان مسلمانوں کو چھوڑ کر کافروں کو دوست نہ بنائيں اور جوکوئی یہ کام کریں اسے الله سے کوئی تعلق نہیں مگر اس صورت میں کہ تم ان سے بچاؤ کرنا چاہو اور الله تمہیں اپنے سے ڈراتا ہے اور الله ہی کی طرف لوٹ کر جانا ہے
URAA322,QA322,URAA,322,تو کہہ دے اگر تم اپنے دل کی بات چھپاؤ یا ظاہر کرو اسے الله جانتا ہے اور جو کچھ آسمانوں اور جو کچھ زمین میں ہے اسے جانتا ہے اور الله ہر چیز ہر قادر ہے
URAA323,QA323,URAA,323,جس دن ہرشخص موجود پائے گا اپنے سامنے اس نیکی کو جو اس نے کی تھی اور جو کچھ کہ اس نے برائی کی تھی اس دن چاہے گا کہ کاش درمیان اس کے اور درمیان اس کی برائی کے مسافت دور کی ہو اور الله تمہیں اپنی ذات سے ڈراتا ہے اور الله بندوں پر شفقت کرنے والا ہے
URAA324,QA324,URAA,324,کہہ دو اگر تم الله کی محبت رکھتے ہو تو میری تابعداری کرو تاکہ تم سے الله محبت کرے اور تمہارے گناہ بخشے اور الله بخشنے والا مہربان ہے
URAA325,QA325,URAA,325,کہہ دو الله اور اس کے رسول کی فرمانبرداری کرو پھر اگر وہ منہ موڑیں تو الله کافروں کو دوست نہیں رکھتا
URAA326,QA326,URAA,326,بے شک اللهنے آدم کو اور نوح کو اور ابراھیم کی اولاد کو اور عمران کی اولاد کو سارے جہان سے پسند کیاہے
URAA327,QA327,URAA,327,جو ایک دوسرے کی اولاد تھے اور الله سننے والا جاننے والا ہے
URAA328,QA328,URAA,328,جب عمران کی عورت نے کہا اے میرے رب جو کچھ میرے پیٹ میں ہے سب سے آزاد کر کے میں نےتیری نذر کیا سو تو مجھ سے قبول فرما بے شک تو ہی سننے والا جاننے والا ہے
URAA329,QA329,URAA,329,پھر جب اسے جنا کہا اے میرے رب! میں نے تو وہ لڑکی جنی ہے اور جو کچھ اس نے جنا ہے الله اسے خوب جانتا ہے اور بیٹا بیٹی کی طرح نہیں ہوتا اور میں نے اس کا نام مریم رکھا اور میں اسے اور اس کی اولاد کو شیطان مردود سے بچا کر تیری پناہ میں دیتی ہوں
URAA330,QA330,URAA,330,پھر اسے اس کے رب نے اچھی طرح سے قبول کیا اور اسے اچھی طرح بڑھایا اور وہ زکریا کو سونپ دی جب زکریا اس کے پاس حجرہ میں آتے تو اس کے پاس کچھ کھانے کی چیز پاتے کہتے اے مریم! تیرے پاس یہ چیز کہاں سے آئی ہے وہ کہتی یہ الله کے ہاں سے آئی ہے الله جسے چاہے بے قیاس رزق دیتا ہے
URAA331,QA331,URAA,331,زکریا نے وہیں اپنے رب سے دعا کی کہا اے میرے رب! مجھے اپنے پاس سے پاکیزہ اولاد عطا فرما بے شک تو دعا کا سننے والا ہے
URAA332,QA332,URAA,332,پھر فرشتوں نے اس کو آواز دی جب وہ حجرے کے اندر نماز میں کھڑے تھے کہ بے شک الله تجھ کو یحییٰ کو خوشخبری دیتا ہے جو الله کے ایک حکم کی گواہی دے گا اور سردار ہوگا اور عورت کے پاس نہ جائے گا اور صالحین میں سے نبی ہوگا
URAA333,QA333,URAA,333,کہا اے میرے رب! میرا لڑکا کہاں سے ہوگا حالانکہ میں بڑھاپے کو پہنچ چکا ہوں اور میری بیوی بانجھ ہے فرمایا الله اسی طرح جو چاہتا ہے کرتا ہے
URAA334,QA334,URAA,334,کہا اے میرے رب! میرے لیے کوئی نشانی مقرر کر فرمایا تیرے لیے یہ نشانی ہے کہ تو لوگوں سے تین دن سوائے اشارہ کے بات نہ کر سکے گا اور اپنے رب کو بہت یاد کر اور شام اور صبح تسبیح کر
URAA335,QA335,URAA,335,اور جب فرشتوں نے کہا اے مریم! بے شک الله نے تجھے پسند کیا ہے تجھے پاک کیا ہے اور تجھے سب جہان کی عورتوں پر پسند کیا ہے
URAA336,QA336,URAA,336,اے مریم! اپنے رب کی بندگی کر اور سجدہ اور رکوع کرنے والوں کے ساتھ رکوع کر
URAA337,QA337,URAA,337,یہ غیب کی خبریں ہیں ہم بذریعہ وحی تمہیں اطلاع دیتے ہیں اورتو ان کے پاس نہیں تھا جب اپنا قلم ڈالنے لگے تھے کہ مریم کی کون پرورش کرے اور تو ان کے پاس نہیں تھا جب کہ وہ جھگڑتے تھے
URAA338,QA338,URAA,338,جب فرشتوں نے کہا اے مریم! الله تجھ کو ایک بات کی اپنی طرف سے بشارت دیتا ہے اس کا نام مسیح عیسیٰ بیٹا مریم کا ہوگا دنیا اور آخرت میں مرتبے والا اور الله کے مقربوں میں سے ہو گا
URAA339,QA339,URAA,339,اور جب کہ وہ ماں کی گود میں ہوگا تو لوگوں سے باتیں کرے گا اور جبکہ وہ ادھیڑ عمر کا ہوگا اور نیکوں میں سے ہوگا
URAA340,QA340,URAA,340,مریم نے کہا اے میرے رب! مجھے بیٹا کیسے ہو گا حالانکہ مجھے کسی آدمی نے ہاتھ نہیں لگایا فرمایا اسی طرح الله جو چاہے پیدا کرتا ہےجب کسی کام کا ارادہ کرتا ہے تو اس کو یہی کہتا ہے کہ ہوجا تو وہ ہو جاتا ہے
